H + Au(111) SRP48 5.0 eV t15p30 traj 00                                         
 1                                                                              
     5.946768     .000000     .000000                                           
    -2.973384    5.150052     .000000                                           
      .000000     .000000   20.295320                                           
   Au   H                                                                       
  16   1                                                                        
                                                                                
    .99085110   .98355184   .00138188                                           
    .48664876   .99693084   .00203556                                           
    .01796467   .50434978   .00112384                                           
    .49716915   .49811640   .99964910                                           
    .32383515   .17244669   .87843005                                           
    .83252351   .16842665   .88293203                                           
    .32779548   .68133437   .87956736                                           
    .84091226   .67253304   .88035508                                           
    .16840876   .34213542   .76268107                                           
    .66287624   .33402413   .76418444                                           
    .16047392   .82580768   .76001383                                           
    .67118119   .82549555   .76322140                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .30149831   .73297410   .29563466                                           
                                                                                
    .99084924   .98355851   .00138388                                           
    .48667124   .99694664   .00203834                                           
    .01795152   .50433171   .00112514                                           
    .49716496   .49811879   .99964695                                           
    .32383211   .17244313   .87842584                                           
    .83251032   .16839235   .88293608                                           
    .32780391   .68132455   .87956857                                           
    .84089389   .67253380   .88036058                                           
    .16841063   .34213286   .76268127                                           
    .66285957   .33401528   .76418110                                           
    .16049535   .82583964   .76001752                                           
    .67118607   .82548871   .76322722                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .30305315   .73375152   .29416218                                           
                                                                                
    .99084739   .98356520   .00138588                                           
    .48669375   .99696246   .00204113                                           
    .01793832   .50431360   .00112643                                           
    .49716077   .49812118   .99964480                                           
    .32382909   .17243958   .87842163                                           
    .83249711   .16835805   .88294012                                           
    .32781237   .68131473   .87956978                                           
    .84087549   .67253454   .88036607                                           
    .16841248   .34213027   .76268146                                           
    .66284290   .33400641   .76417775                                           
    .16051680   .82587163   .76002120                                           
    .67119095   .82548190   .76323304                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .30460799   .73452894   .29268969                                           
                                                                                
    .99084553   .98357191   .00138788                                           
    .48671630   .99697831   .00204391                                           
    .01792508   .50429546   .00112773                                           
    .49715660   .49812356   .99964264                                           
    .32382609   .17243605   .87841743                                           
    .83248389   .16832375   .88294416                                           
    .32782085   .68130489   .87957099                                           
    .84085705   .67253527   .88037157                                           
    .16841432   .34212766   .76268166                                           
    .66282623   .33399751   .76417440                                           
    .16053828   .82590365   .76002489                                           
    .67119582   .82547513   .76323886                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .30616283   .73530636   .29121720                                           
                                                                                
    .99084368   .98357864   .00138988                                           
    .48673888   .99699418   .00204669                                           
    .01791180   .50427730   .00112903                                           
    .49715243   .49812593   .99964049                                           
    .32382312   .17243254   .87841323                                           
    .83247066   .16828945   .88294820                                           
    .32782936   .68129504   .87957220                                           
    .84083857   .67253597   .88037708                                           
    .16841613   .34212502   .76268184                                           
    .66280955   .33398858   .76417104                                           
    .16055978   .82593570   .76002857                                           
    .67120069   .82546839   .76324468                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .30771767   .73608377   .28974471                                           
                                                                                
    .99084182   .98358539   .00139188                                           
    .48676149   .99701008   .00204946                                           
    .01789847   .50425910   .00113033                                           
    .49714828   .49812830   .99963834                                           
    .32382017   .17242903   .87840904                                           
    .83245742   .16825515   .88295224                                           
    .32783789   .68128519   .87957341                                           
    .84082007   .67253666   .88038258                                           
    .16841793   .34212236   .76268203                                           
    .66279287   .33397962   .76416768                                           
